customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
8541-QVFKM,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,No,0,61,5777,Attitude of support person,0.73336793857016,1,High,2,New High-Risk,-2.2620347422553184,-3.199180903523515,High Risk,4236.6665811198145,4236.6665811198145,0.9910549481754934,Critical,64
5380-AFSSK,1,United States,California,Bella Vista,96008,"40.722733, -122.109666",40.722733,-122.109666,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,Yes,1,92,5435,Don't know,0.7794157468936245,1,High,2,New High-Risk,-2.0481692127889737,-1.668221721512776,High Risk,4236.124584366849,4236.124584366849,0.9909129632258981,Critical,65
5956-VKDTT,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction,0.8015966046385959,1,High,2,New High-Risk,-2.675943824274191,-2.6319718132479126,High Risk,4226.818896259317,4226.818896259317,0.9907709782763027,Critical,66
8062-YBDOE,1,United States,California,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,78,5844,Don't know,0.7229612056290757,1,High,2,New High-Risk,-2.210991832300918,-4.079298819964176,High Risk,4224.985285696319,4224.985285696319,0.9906289933267074,Critical,67
9681-OXGVC,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes,1,85,5180,Competitor made better offer,0.815068034673676,1,High,2,New High-Risk,-2.5806495049671776,-0.8877139420774637,High Risk,4222.052419609641,4222.052419609641,0.990487008377112,Critical,68
4424-TKOPW,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,1,70,4998,Lack of affordable download/upload speed,0.8442789182713886,1,High,2,New High-Risk,-2.956743958844571,-1.979043810840348,High Risk,4219.7060335204,4219.7060335204,0.9903450234275167,Critical,69
2004-OCQXK,1,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.95,81.95,Yes,1,85,5622,Limited range of services,0.7497564952381187,1,High,2,New High-Risk,-1.9480956607168192,-3.19015906881966,High Risk,4215.131016228704,4215.131016228704,0.9902030384779213,Critical,70
8603-IJWDN,1,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,1,93,5228,Competitor offered higher download speeds,0.8050808285440746,1,High,2,New High-Risk,-2.396966937493404,-2.6378419028347246,High Risk,4208.962571628422,4208.962571628422,0.990061053528326,Critical,71
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,69,5715,Network reliability,0.7362619474111869,1,High,2,New High-Risk,-1.956256317367188,-3.0871432661659512,High Risk,4207.737029454933,4207.737029454933,0.9899190685787307,Critical,72
2868-MZAGQ,1,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,-120.964772,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes,1,83,5533,Service dissatisfaction,0.7603900511060379,1,High,2,New High-Risk,-1.9256385895976889,-3.2141469750294265,High Risk,4207.238152769707,4207.238152769707,0.9897770836291353,Critical,73
2495-INZWQ,1,United States,California,San Juan Bautista,95045,"36.810568, -121.503022",36.810568,-121.503022,Male,No,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.55,174.3,Yes,1,66,5605,Attitude of service provider,0.7486018486180687,1,High,3,Mid-Tenure Moderate-Risk,-2.2308914284605983,-2.8216179125938483,High Risk,4195.913361504275,4195.913361504275,0.9896350986795399,Critical,74
1628-BIZYP,1,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,No,0,46,5754,Attitude of support person,0.7288673080654542,1,High,2,New High-Risk,-1.949365644779575,-2.43846378249385,High Risk,4193.902490608623,4193.902490608623,0.9894931137299446,Critical,75
5095-AESKG,1,United States,California,Sausalito,94965,"37.848641, -122.515692",37.848641,-122.515692,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,76,5646,Competitor offered higher download speeds,0.742486207508787,1,High,2,New High-Risk,-2.197872949873492,-0.4699417768661431,High Risk,4192.077127594612,4192.077127594612,0.9893511287803493,Critical,76
3097-NQYSN,1,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,1,78,5204,Competitor had better devices,0.8037577001052403,1,High,2,New High-Risk,-2.329317477833566,-1.8520956715659096,High Risk,4182.75507134767,4182.75507134767,0.989209143830754,Critical,77
9850-OWRHQ,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,69,5657,Lack of self-service on Website,0.7392745787010785,1,High,2,New High-Risk,-2.0122670740750657,-2.0154974845252744,High Risk,4182.076291712001,4182.076291712001,0.9890671588811586,Critical,78
3716-BDVDB,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,69.1,Yes,1,82,5795,Competitor had better devices,0.7205248835608613,1,High,2,New High-Risk,-1.7759721400294075,-3.9735335152102738,High Risk,4175.441700235191,4175.441700235191,0.9889251739315632,Critical,79
3428-XZMAZ,1,United States,California,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,91,5796,Long distance charges,0.7197004681061943,1,High,2,New High-Risk,-1.7780036318966597,-3.972240122884344,High Risk,4171.383913143502,4171.383913143502,0.9887831889819679,Critical,80
7249-WBIYX,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,Yes,1,70,5146,Competitor offered more data,0.8100843490934557,1,High,2,New High-Risk,-2.431826133061537,-1.6055955591808593,High Risk,4168.694060434923,4168.694060434923,0.9886412040323725,Critical,81
2575-GFSOE,1,United States,California,Graton,95444,"38.434362, -122.86891",38.434362,-122.86891,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes,1,65,5672,Attitude of service provider,0.7342095010015011,1,High,2,New High-Risk,-1.802673080876984,-3.019755501524262,High Risk,4164.436289680514,4164.436289680514,0.9884992190827773,Critical,82
9223-UCPVT,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,1,77,5764,Lack of affordable download/upload speed,0.7219133969961271,1,High,2,New High-Risk,-1.5914564290922093,-1.4938908510597173,High Risk,4161.108820285676,4161.108820285676,0.9883572341331819,Critical,83
6996-KNSML,1,United States,California,Cotati,94931,"38.326215, -122.718742",38.326215,-122.718742,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,1,73,5919,Competitor had better devices,0.7025200401678868,1,High,2,New High-Risk,-1.803181216503317,-3.093361250877772,High Risk,4158.216117753722,4158.216117753722,0.9882152491835865,Critical,84
3338-CVVEH,1,United States,California,Chula Vista,91913,"32.64164, -116.985026",32.64164,-116.985026,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,0,25,5674,Attitude of support person,0.7321453779375218,1,High,2,New High-Risk,-2.095294246085837,-1.457141639638089,High Risk,4154.192874417498,4154.192874417498,0.9880732642339912,Critical,85
4581-SSPWD,1,United States,California,Mountain View,94040,"37.380662, -122.086022",37.380662,-122.086022,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes,1,93,5475,Attitude of service provider,0.7583289174728952,1,High,2,New High-Risk,-2.253031177756271,-3.350622342331888,High Risk,4151.850823164102,4151.850823164102,0.9879312792843958,Critical,86
3006-XIMLN,1,United States,California,Garden Valley,95633,"38.852544, -120.837669",38.852544,-120.837669,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,Yes,1,79,5299,Lack of self-service on Website,0.7814261660406884,1,High,2,New High-Risk,-2.309615577054573,-1.3343421146545589,High Risk,4140.777253849607,4140.777253849607,0.9877892943348006,Critical,87
0018-NYROU,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411,Female,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,351.5,No,0,57,5536,Attitude of support person,0.747372142952231,1,High,2,New High-Risk,-1.7911107692556971,-3.0868107802697766,High Risk,4137.452183383551,4137.452183383551,0.9876473093852052,Critical,88
2688-BHGOG,1,United States,California,Olancha,93549,"36.296851, -117.865469",36.296851,-117.865469,Male,Yes,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,718.55,No,0,76,5811,Attitude of support person,0.7117686110622196,1,High,2,New High-Risk,-2.402151865896866,-3.0916380055607307,High Risk,4136.087398882558,4136.087398882558,0.9875053244356098,Critical,89
4826-XTSOH,1,United States,California,Moss Landing,95039,"36.863303, -121.781632",36.863303,-121.781632,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,Yes,1,96,4843,Attitude of support person,0.8535441595968367,1,High,2,New High-Risk,-2.8159362211341405,-1.9833749113395336,High Risk,4133.71436492748,4133.71436492748,0.9873633394860145,Critical,90
7802-EFKNY,1,United States,California,Redlands,92374,"34.064073, -117.166158",34.064073,-117.166158,Male,No,Yes,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,Yes,1,79,5865,Attitude of support person,0.7041615949825063,1,High,3,Mid-Tenure Moderate-Risk,-1.9358051587192504,-3.5343876446154563,High Risk,4129.907754572399,4129.907754572399,0.9872213545364191,Critical,91
0236-HFWSV,1,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,1,77,5264,Competitor offered higher download speeds,0.7841858901805434,1,High,2,New High-Risk,-2.6040622880507014,-1.4775777071925684,High Risk,4127.954525910381,4127.954525910381,0.9870793695868239,Critical,92
8337-UPOAQ,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,Yes,1,76,5124,Competitor made better offer,0.8054763311647751,1,High,2,New High-Risk,-2.8840396512651028,-0.8476098126345873,High Risk,4127.260720888307,4127.260720888307,0.9869373846372285,Critical,93
1579-KLYDT,1,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.45,593.45,Yes,1,98,5356,Competitor made better offer,0.7693836083304996,1,High,2,New High-Risk,-2.4378479051482835,-1.6176451777152048,High Risk,4120.818606218156,4120.818606218156,0.9867953996876331,Critical,94
7615-ESMYF,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,Yes,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,Yes,1,70,5482,Competitor offered higher download speeds,0.7492094964974946,1,High,3,Mid-Tenure Moderate-Risk,-1.7199965765819116,-2.0075717078800914,High Risk,4107.166459799265,4107.166459799265,0.9866534147380378,Critical,95
9444-JTXHZ,1,United States,California,Tulare,93274,"36.185471, -119.375243",36.185471,-119.375243,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.2,76.2,Yes,1,83,5973,Don't know,0.686466171189894,1,Medium,2,New High-Risk,-1.3095281009833877,-2.212549719428269,Standard,4100.262440517236,4100.262440517236,0.9865114297884424,Critical,96
7234-FECYN,1,United States,California,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,1,68,5546,Attitude of support person,0.7385055473932103,1,High,2,New High-Risk,-2.533740425053544,-0.8307091673727016,High Risk,4095.751765842744,4095.751765842744,0.986369444838847,Critical,97
4927-WWOOZ,1,United States,California,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417,Male,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.45,171.45,No,0,32,4889,Attitude of support person,0.8375789698411091,1,High,2,New High-Risk,-2.414406298826944,-0.9754235394611434,High Risk,4094.9235835531827,4094.9235835531827,0.9862274598892518,Critical,98
0345-HKJVM,1,United States,California,El Cajon,92021,"32.832706, -116.873258",32.832706,-116.873258,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,1,100,5800,Don't know,0.7047049860336542,1,High,2,New High-Risk,-1.6021361907140057,-2.2125587099004247,High Risk,4087.2889189951943,4087.2889189951943,0.9860854749396564,Critical,99
9172-ANCRX,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411,Female,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,Yes,1,68,5561,Attitude of support person,0.7344319359136823,1,High,2,New High-Risk,-2.478310628568224,-0.877731553488882,High Risk,4084.175995615987,4084.175995615987,0.9859434899900611,Critical,100
2799-ARNLO,1,United States,California,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,Female,Yes,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,No,0,41,5437,Attitude of support person,0.7496863249842171,1,High,2,New High-Risk,-2.223368595001189,-3.213706227027408,High Risk,4076.044548939188,4076.044548939188,0.9858015050404657,Critical,101
2545-EBUPK,1,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,72,5039,Attitude of support person,0.8083649453188075,1,High,2,New High-Risk,-2.811776604992529,-2.7603827505254395,High Risk,4073.350959461471,4073.350959461471,0.9856595200908703,Critical,102
8644-XLFBW,1,United States,California,Lake Elsinore,92532,"33.705836, -117.318204",33.705836,-117.318204,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,1,84,5674,Competitor offered more data,0.7163596023995789,1,High,2,New High-Risk,-2.226067057602106,-4.091757690282166,High Risk,4064.6243840152106,4064.6243840152106,0.985517535141275,Critical,103
6683-VLCTZ,1,United States,California,Johannesburg,93528,"35.363339, -117.637641",35.363339,-117.637641,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,92,5444,Competitor offered more data,0.7461965167321418,1,High,2,New High-Risk,-3.082921105100396,-0.5834882438874612,High Risk,4062.29383708978,4062.29383708978,0.9853755501916797,Critical,104
0925-VYDLG,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,1,83,5898,Attitude of service provider,0.68863988728134,1,Medium,2,New High-Risk,-1.7475232675027212,-3.257515909971632,Standard,4061.598055185343,4061.598055185343,0.9852335652420844,Critical,105
4749-OJKQU,1,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,No,0,31,5396,Attitude of support person,0.7516339590696999,1,High,2,New High-Risk,-2.255237740445442,-3.3398066960349766,High Risk,4055.8168431401004,4055.8168431401004,0.985091580292489,Critical,106
7029-RPUAV,1,United States,California,Los Gatos,95030,"37.222842, -121.988727",37.222842,-121.988727,Male,Yes,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,Yes,1,87,5508,Competitor offered more data,0.7361186012495542,1,High,0,Established High-Value,-2.8566588829311907,0.6831051914446161,High Risk,4054.5412556825445,4054.5412556825445,0.9849495953428936,Critical,107
9725-SCPZG,1,United States,California,South Lake Tahoe,96150,"38.911577, -120.106169",38.911577,-120.106169,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,Yes,1,80,5086,Price too high,0.7962200364715206,1,High,2,New High-Risk,-2.0824514528307203,-2.4765646323500485,High Risk,4049.575105494154,4049.575105494154,0.9848076103932983,Critical,108
9546-CQJSU,1,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4,193.6,Yes,1,80,5100,Competitor had better devices,0.7929092540327398,1,High,2,New High-Risk,-2.417518568166599,-1.771282018883552,High Risk,4043.837195566973,4043.837195566973,0.984665625443703,Critical,109
0564-JJHGS,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,829.1,Yes,1,90,5007,Limited range of services,0.8060494275249608,1,High,2,New High-Risk,-2.5806315460653755,-1.67030023699819,High Risk,4035.8894836174786,4035.8894836174786,0.9845236404941077,Critical,110
