customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
0680-DFNNY,1,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,Yes,1,97,2055,Competitor offered more data,0.8154172698816343,1,High,2,New High-Risk,-2.6269859467917698,-0.1821626412848,High Risk,1675.6824896067585,1675.6824896067585,0.7282408064745137,Medium,1915
9681-OXGVC,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes,1,85,5180,Competitor made better offer,0.815068034673676,1,High,2,New High-Risk,-2.5806495049671776,-0.8877139420774637,High Risk,4222.052419609641,4222.052419609641,0.990487008377112,Critical,68
2265-CYWIV,1,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,Female,Yes,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,Yes,1,77,4708,Network reliability,0.8147783582393855,1,High,2,New High-Risk,-2.8696738000671607,-0.4426788475559719,High Risk,3835.976510591027,3835.976510591027,0.9762885134175777,Critical,168
6892-EZDTG,1,United States,California,Kings Beach,96143,"39.246654, -120.029273",39.246654,-120.029273,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,Yes,1,90,2140,Extra data charges,0.8133884092827167,1,High,2,New High-Risk,-2.406512945208816,-1.388514357086387,High Risk,1740.6511958650137,1740.6511958650137,0.7447110606275735,Medium,1799
3319-DWOEP,1,United States,California,Los Angeles,90020,"34.066367, -118.309868",34.066367,-118.309868,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,89,5750,Competitor made better offer,0.81230568819846,1,High,2,New High-Risk,-2.565877719556064,-0.6839093104040784,High Risk,4670.757707141145,4670.757707141145,0.9982961806048559,Critical,13
5192-EBGOV,1,United States,California,Brea,92823,"33.924143, -117.79387",33.924143,-117.79387,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,66,4880,Competitor offered higher download speeds,0.8122766137999088,1,High,2,New High-Risk,-2.814242947818865,-2.806090734658856,High Risk,3963.909875343555,3963.909875343555,0.9823938662501774,Critical,125
4912-PIGUY,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,No,0,46,2196,Attitude of support person,0.8117984913307852,1,High,2,New High-Risk,-2.357349247979626,-3.040494827285409,High Risk,1782.7094869624043,1782.7094869624043,0.7525202328553173,High,1744
3096-GKWEB,1,United States,California,Bakersfield,93306,"35.449881, -118.841442",35.449881,-118.841442,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9,No,0,40,4477,Attitude of support person,0.8113433044270537,1,High,2,New High-Risk,-2.6253973580613805,-0.670135653821661,High Risk,3632.3839739199193,3632.3839739199193,0.9659236120971177,Critical,241
5955-ERIHD,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes,1,72,2206,Long distance charges,0.8113357295845809,1,High,2,New High-Risk,-2.60976414163728,-0.9618936094307698,High Risk,1789.8066194635855,1789.8066194635855,0.7539400823512707,High,1734
1069-XAIEM,1,United States,California,Mendocino,95460,"39.305545, -123.743697",39.305545,-123.743697,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,1,96,2975,Competitor had better devices,0.8102321049008211,1,High,2,New High-Risk,-2.799759731658492,-3.048336096785877,High Risk,2410.440512079943,2410.440512079943,0.8540394718159875,High,1029
7249-WBIYX,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,Yes,1,70,5146,Competitor offered more data,0.8100843490934557,1,High,2,New High-Risk,-2.431826133061537,-1.6055955591808593,High Risk,4168.694060434923,4168.694060434923,0.9886412040323725,Critical,81
3068-OMWZA,1,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,88.8,Yes,1,91,3106,Competitor made better offer,0.8096852054178235,1,High,2,New High-Risk,-2.807036145684761,-2.181682051514281,High Risk,2514.88224802776,2514.88224802776,0.8649723129348289,High,952
0318-QUUOB,1,United States,California,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,1,91,4273,Service dissatisfaction,0.8096497376277638,1,High,2,New High-Risk,-1.9235665783277416,-2.548558230755296,High Risk,3459.633328883435,3459.633328883435,0.9545648161294903,Critical,321
0195-IESCP,1,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,75,3573,Competitor offered more data,0.8087016796217461,1,High,2,New High-Risk,-2.424274855701991,-1.797945269330952,High Risk,2889.4911012884986,2889.4911012884986,0.911401391452506,Critical,625
0880-TKATG,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,0.8085708116527238,1,High,2,New High-Risk,-2.0683823046109566,-0.146590637565123,High Risk,3571.4572750700813,3571.4572750700813,0.9623739883572341,Critical,266
7779-LGOVN,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,Yes,1,84,4990,Limited range of services,0.808425063084501,1,High,2,New High-Risk,-2.8752198602042283,-1.724482642845308,High Risk,4034.04106479166,4034.04106479166,0.9842396705949169,Critical,112
2545-EBUPK,1,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,72,5039,Attitude of support person,0.8083649453188075,1,High,2,New High-Risk,-2.811776604992529,-2.7603827505254395,High Risk,4073.350959461471,4073.350959461471,0.9856595200908703,Critical,102
5277-ZLOOR,1,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,187.45,Yes,1,86,5512,Network reliability,0.8082755254550466,1,High,2,New High-Risk,-2.82367233420091,-2.697662794495292,High Risk,4455.214696308217,4455.214696308217,0.9957404515121397,Critical,31
3621-CEOVK,1,United States,California,Trinity Center,96091,"41.081847, -122.700545",41.081847,-122.700545,Female,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,1,97,3369,Service dissatisfaction,0.8080317042322641,1,High,2,New High-Risk,-3.046703269628796,-0.2819315300947409,High Risk,2722.2588115584977,2722.2588115584977,0.8940792276018742,High,747
7943-RQCHR,1,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,Yes,1,83,2893,Competitor offered more data,0.8080168971765577,1,High,2,New High-Risk,-2.563979323598825,-1.935872990105422,High Risk,2337.5928835317814,2337.5928835317814,0.8425386908987648,High,1110
3519-ZKXGG,1,United States,California,San Francisco,94123,"37.800254, -122.436975",37.800254,-122.436975,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,Yes,1,79,4062,Competitor offered more data,0.8077103917149412,1,High,2,New High-Risk,-2.2437640216714243,-2.7041414261222605,High Risk,3280.919611146091,3280.919611146091,0.9432060201618628,Critical,401
8992-JQYUN,1,United States,California,San Fernando,91340,"34.286131, -118.435969",34.286131,-118.435969,Male,No,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,Yes,1,65,4526,Competitor offered more data,0.8071418261090559,1,High,3,Mid-Tenure Moderate-Risk,-2.2395641012251786,-1.32912346096349,High Risk,3653.1239049695873,3653.1239049695873,0.9674854465426664,Critical,230
9282-IZGQK,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,80,5679,Don't know,0.8070893060546943,1,High,2,New High-Risk,-2.38698913666594,-2.587515858201052,High Risk,4583.460169084609,4583.460169084609,0.9974442709072838,Critical,19
4822-RVYBB,1,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,819.4,Yes,1,90,5906,Competitor offered higher download speeds,0.8069904035376588,1,High,2,New High-Risk,-3.035876798977266,-0.8244351865508541,High Risk,4766.085323293413,4766.085323293413,0.999574045151214,Critical,4
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,73,3878,Product dissatisfaction,0.8065989675449508,1,High,2,New High-Risk,-2.383105374381924,-2.792806441515788,High Risk,3127.990796139319,3127.990796139319,0.9300014198494959,Critical,494
3452-GWUIN,1,United States,California,Raisin City,93652,"36.594542, -119.905245",36.594542,-119.905245,Female,Yes,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,No,0,40,5316,Attitude of support person,0.8064804904752442,1,High,2,New High-Risk,-3.0674080594623483,-0.6529741237355841,High Risk,4287.250287366398,4287.250287366398,0.9921908277722561,Critical,56
7341-LXCAF,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,1,87,4013,Product dissatisfaction,0.8064719824921545,1,High,2,New High-Risk,-2.2371013752746096,-2.6958306211114973,High Risk,3236.372065741016,3236.372065741016,0.9386625017748119,Critical,433
1626-ERCMM,1,United States,California,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,1,84,5604,Competitor had better devices,0.8064528138302134,1,High,2,New High-Risk,-3.0746305175765807,-0.5843818097553856,High Risk,4519.361568704516,4519.361568704516,0.9965923612097117,Critical,25
6496-SLWHQ,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,1,87,5960,Lack of self-service on Website,0.8060770106007364,1,High,2,New High-Risk,-3.0141381296403664,-0.2200362999919211,High Risk,4804.218983180389,4804.218983180389,0.9997160301008093,Critical,3
0564-JJHGS,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,829.1,Yes,1,90,5007,Limited range of services,0.8060494275249608,1,High,2,New High-Risk,-2.5806315460653755,-1.67030023699819,High Risk,4035.8894836174786,4035.8894836174786,0.9845236404941077,Critical,110
8337-UPOAQ,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,Yes,1,76,5124,Competitor made better offer,0.8054763311647751,1,High,2,New High-Risk,-2.8840396512651028,-0.8476098126345873,High Risk,4127.260720888307,4127.260720888307,0.9869373846372285,Critical,93
3643-AHCFP,1,United States,California,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,Yes,1,83,3265,Competitor made better offer,0.8053250287440343,1,High,2,New High-Risk,-2.7658531670049085,-0.7450425824567064,High Risk,2629.386218849272,2629.386218849272,0.8800227175919353,High,846
8603-IJWDN,1,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,1,93,5228,Competitor offered higher download speeds,0.8050808285440746,1,High,2,New High-Risk,-2.396966937493404,-2.6378419028347246,High Risk,4208.962571628422,4208.962571628422,0.990061053528326,Critical,71
2660-EMUBI,1,United States,California,Fort Jones,96032,"41.5837, -122.935922",41.5837,-122.935922,Male,Yes,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes,1,75,5353,Attitude of support person,0.8041464876719441,1,High,2,New High-Risk,-3.01661732361454,-1.7177568023547132,High Risk,4304.596148507917,4304.596148507917,0.9926167826210421,Critical,53
3097-NQYSN,1,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,1,78,5204,Competitor had better devices,0.8037577001052403,1,High,2,New High-Risk,-2.329317477833566,-1.8520956715659096,High Risk,4182.75507134767,4182.75507134767,0.989209143830754,Critical,77
2446-BEGGB,1,United States,California,Eldridge,95431,"38.348884, -122.51699",38.348884,-122.51699,Female,Yes,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,1,83,3330,Attitude of support person,0.8035451453426907,1,High,2,New High-Risk,-2.9802564957426387,-1.3459325348398474,High Risk,2675.8053339911603,2675.8053339911603,0.8869799801221071,High,797
3722-WPXTK,1,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,1,72,4254,Competitor offered higher download speeds,0.8027764590186761,1,High,2,New High-Risk,-2.056702515498244,-2.594816192332435,High Risk,3415.011056665448,3415.011056665448,0.9512991622887974,Critical,344
0781-LKXBR,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,1,70,4038,Price too high,0.802682904718442,1,High,2,New High-Risk,-3.0290408233556,-1.036454041842702,High Risk,3241.2335692530687,3241.2335692530687,0.9396563964219793,Critical,426
0702-PGIBZ,1,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,-120.83679,Male,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,Yes,1,91,2777,Competitor made better offer,0.802544333237344,1,High,2,New High-Risk,-2.56160778091722,-1.341790024482105,High Risk,2228.665613400104,2228.665613400104,0.827772256140849,High,1214
2929-ERCFZ,1,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,Yes,1,80,2939,Competitor offered more data,0.8020709485727124,1,High,2,New High-Risk,-2.1175040994814864,-0.8801913074736611,High Risk,2357.286517855202,2357.286517855202,0.8456623597898623,High,1088
5956-VKDTT,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction,0.8015966046385959,1,High,2,New High-Risk,-2.675943824274191,-2.6319718132479126,High Risk,4226.818896259317,4226.818896259317,0.9907709782763027,Critical,66
1415-YFWLT,1,United States,California,Shaver Lake,93664,"37.223, -119.001021",37.223,-119.001021,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,1,85,3067,Attitude of support person,0.801547760620001,1,High,2,New High-Risk,-2.4867911574172554,-2.8570778932194485,High Risk,2458.346981821543,2458.346981821543,0.8595768848502059,High,990
6474-FVJLC,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.45,Yes,1,77,4546,Attitude of support person,0.8013412913556618,1,High,2,New High-Risk,-2.3928258225202,-2.7030670714184515,High Risk,3642.8975105028385,3642.8975105028385,0.9667755217946897,Critical,235
8622-ZLFKO,1,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,No,0,54,4297,Attitude of support person,0.8011480258134864,1,High,2,New High-Risk,-2.426696389934424,-1.0631730171963991,High Risk,3442.5330669205514,3442.5330669205514,0.9532869515831321,Critical,330
1455-ESIQH,1,United States,California,Oakland,94619,"37.787186, -122.14633",37.787186,-122.14633,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,Yes,1,79,2905,Moved,0.8008263969812603,1,High,2,New High-Risk,-2.053859286442747,-2.764159184271433,High Risk,2326.4006832305613,2326.4006832305613,0.8415447962515973,High,1117
7577-SWIFR,1,United States,California,Glendale,91206,"34.162515, -118.203869",34.162515,-118.203869,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,No,0,28,5579,Attitude of support person,0.8004346509314314,1,High,2,New High-Risk,-2.0727513025917217,-2.4208573945991385,High Risk,4465.624917546455,4465.624917546455,0.9960244214113304,Critical,29
4086-YQSNZ,1,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304,Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,224.05,Yes,1,89,3834,Attitude of service provider,0.8002162957893342,1,High,2,New High-Risk,-2.359303015643544,-2.672381525505036,High Risk,3068.0292780563072,3068.0292780563072,0.9264517961096124,Critical,519
